
Iteration 0
6,24,23
6,30,0
6,30,1
6,30,2
6,30,3
6,30,4
6,30,5
6,30,6
6,30,7
6,30,8
6,30,9
6,30,10
6,30,11
6,30,12
6,30,13
6,30,14
6,30,15
6,30,16
6,30,17
6,30,18
6,30,19
6,30,20
6,30,21
6,30,22
6,30,23
6,30,24
6,30,25
6,30,26
6,30,27
6,30,28
6,30,29
7,7,0
7,7,1
7,7,2
7,7,3
7,7,4
7,7,5
7,7,6
7,14,0
7,14,1
7,14,2
7,14,3
7,14,4
7,14,5
7,14,6
7,14,7
7,14,8
7,14,9
7,14,10
7,14,11
7,14,12
7,14,13
7,21,0
7,21,1
7,21,2
7,21,3
7,21,4
7,21,5
7,21,6
7,21,7
7,21,8
7,21,9
7,21,10
7,21,11
7,21,12
7,21,13
7,21,14
7,21,15
7,21,16
7,21,17
7,21,18
7,21,19
7,21,20
7,28,0
7,28,1
7,28,2
7,28,3
7,28,4
7,28,5
7,28,6
7,28,7
7,28,8
7,28,9
7,28,10
7,28,11
7,28,12
7,28,13
7,28,14
7,28,15
7,28,16
7,28,17
7,28,18
7,28,19
7,28,20
7,28,21
7,28,22
7,28,23
7,28,24
7,28,25
7,28,26
7,28,27
7,35,0
7,35,1
7,35,2
7,35,3
7,35,4
7,35,5
7,35,6
7,35,7
7,35,8
7,35,9
7,35,10
7,35,11
7,35,12
7,35,13
7,35,14
7,35,15
7,35,16
7,35,17
7,35,18
7,35,19
7,35,20
7,35,21
7,35,22
7,35,23
7,35,24
7,35,25
7,35,26
7,35,27
7,35,28
7,35,29
7,35,30
7,35,31
7,35,32
7,35,33
7,35,34
7,42,0
7,42,1
7,42,2
7,42,3
7,42,4
7,42,5
7,42,6
7,42,7
7,42,8
7,42,9
7,42,10
7,42,11
7,42,12
7,42,13
7,42,14
7,42,15
7,42,16
7,42,17
7,42,18
7,42,19
7,42,20
7,42,21
7,42,22
7,42,23
7,42,24
7,42,25
7,42,26
7,42,27
7,42,28
7,42,29
7,42,30
7,42,31
7,42,32
7,42,33
7,42,34
7,42,35
7,42,36
7,42,37
7,42,38
7,42,39
7,42,40
7,42,41
8,8,0
8,8,1
8,8,2
8,8,3
8,8,4
8,8,5
8,8,6
8,8,7
8,16,0
8,16,1
8,16,2
8,16,3
8,16,4
8,16,5
8,16,6
8,16,7
8,16,8
8,16,9
8,16,10
8,16,11
8,16,12
8,16,13
8,16,14
8,16,15
8,24,0
8,24,1
8,24,2
8,24,3
8,24,4
8,24,5
8,24,6
8,24,7
8,24,8
8,24,9
8,24,10
8,24,11
8,24,12
8,24,13
8,24,14
8,24,15
8,24,16
8,24,17
8,24,18
8,24,19
8,24,20
8,24,21
8,24,22
8,24,23
8,32,0
8,32,1
8,32,2
8,32,3
8,32,4
8,32,5
8,32,6
8,32,7
8,32,8
8,32,9
8,32,10
8,32,11
8,32,12
8,32,13
8,32,14
8,32,15
8,32,16
8,32,17
8,32,18
8,32,19
8,32,20
8,32,21
8,32,22
8,32,23
8,32,24
8,32,25
8,32,26
8,32,27
8,32,28
8,32,29
8,32,30
8,32,31
8,40,0
8,40,1
8,40,2
8,40,3
8,40,4
8,40,5
8,40,6
8,40,7
8,40,8
8,40,9
8,40,10
8,40,11
8,40,12
8,40,13
8,40,14
8,40,15
8,40,16
8,40,17
8,40,18
8,40,19
8,40,20
8,40,21
8,40,22
8,40,23
8,40,24
8,40,25
8,40,26
8,40,27
8,40,28
8,40,29
8,40,30
8,40,31
8,40,32
8,40,33
8,40,34
8,40,35
8,40,36
8,40,37
8,40,38
8,40,39
8,48,0
8,48,1
8,48,2
8,48,3
8,48,4
8,48,5
8,48,6
8,48,7
8,48,8
8,48,9
8,48,10
8,48,11
8,48,12
8,48,13
8,48,14
8,48,15
8,48,16
8,48,17
8,48,18
8,48,19
8,48,20
8,48,21
8,48,22
8,48,23
8,48,24
8,48,25
8,48,26
8,48,27
8,48,28
8,48,29
8,48,30
8,48,31
8,48,32
8,48,33
8,48,34
8,48,35
8,48,36
8,48,37
8,48,38
8,48,39
8,48,40
8,48,41
8,48,42
8,48,43
8,48,44
8,48,45
8,48,46
8,48,47
8,56,0
8,56,1
8,56,2
8,56,3
8,56,4
8,56,5
8,56,6
8,56,7
8,56,8
8,56,9
8,56,10
8,56,11
8,56,12
8,56,13
8,56,14
8,56,15
8,56,16
8,56,17
8,56,18
8,56,19
8,56,20
8,56,21
8,56,22
8,56,23
8,56,24
8,56,25
8,56,26
8,56,27
8,56,28
8,56,29
8,56,30
8,56,31
8,56,32
8,56,33
8,56,34
8,56,35
8,56,36
8,56,37
8,56,38
8,56,39
8,56,40
8,56,41
8,56,42
8,56,43
8,56,44
8,56,45
8,56,46
8,56,47
8,56,48
8,56,49
8,56,50
8,56,51
8,56,52
8,56,53
8,56,54
8,56,55
9,9,0
9,9,1
9,9,2
9,9,3
9,9,4
9,9,5
9,9,6
9,9,7
9,9,8
9,18,0
9,18,1
9,18,2
9,18,3
9,18,4
9,18,5
9,18,6
9,18,7
9,18,8
9,18,9
9,18,10
9,18,11
9,18,12
9,18,13
9,18,14
9,18,15
9,18,16
9,18,17
9,27,0
9,27,1
9,27,2
9,27,3
9,27,4
9,27,5
9,27,6
9,27,7
9,27,8
9,27,9
9,27,10
9,27,11
9,27,12
9,27,13
9,27,14
9,27,15
9,27,16
9,27,17
9,27,18
9,27,19
9,27,20
9,27,21
9,27,22
9,27,23
9,27,24
9,27,25
9,27,26
9,36,0
9,36,1
9,36,2
9,36,3
9,36,4
9,36,5
9,36,6
9,36,7
9,36,8
9,36,9
9,36,10
9,36,11
9,36,12
9,36,13
9,36,14
9,36,15
9,36,16
9,36,17
9,36,18
9,36,19
9,36,20
9,36,21
9,36,22
9,36,23
9,36,24
9,36,25
9,36,26
9,36,27
9,36,28
9,36,29
9,36,30
9,36,31
9,36,32
9,36,33
9,36,34
9,36,35
9,45,0
9,45,1
9,45,2
9,45,3
9,45,4
9,45,5
9,45,6
9,45,7
9,45,8
9,45,9
9,45,10
9,45,11
9,45,12
9,45,13
9,45,14
9,45,15
9,45,16
9,45,17
9,45,18
9,45,19
9,45,20
9,45,21
9,45,22
9,45,23
9,45,24
9,45,25
9,45,26
9,45,27
9,45,28
9,45,29
9,45,30
9,45,31
9,45,32
9,45,33
9,45,34
9,45,35
9,45,36
9,45,37
9,45,38
9,45,39
9,45,40
9,45,41
9,45,42
9,45,43
9,45,44
9,54,0
9,54,1
9,54,2
9,54,3
9,54,4
9,54,5
9,54,6
9,54,7
9,54,8
9,54,9
9,54,10
9,54,11
9,54,12
9,54,13
9,54,14
9,54,15
9,54,16
9,54,17
9,54,18
9,54,19
9,54,20
9,54,21
9,54,22
9,54,23
9,54,24
9,54,25
9,54,26
9,54,27
9,54,28
9,54,29
9,54,30
9,54,31
9,54,32
9,54,33
9,54,34
9,54,35
9,54,36
9,54,37
9,54,38
9,54,39
9,54,40
9,54,41
9,54,42
9,54,43
9,54,44
9,54,45
9,54,46
9,54,47
9,54,48
9,54,49
9,54,50
9,54,51
9,54,52
9,54,53
9,63,0
9,63,1
9,63,2
9,63,3
9,63,4
9,63,5
9,63,6
9,63,7
9,63,8
9,63,9
9,63,10
9,63,11
9,63,12
9,63,13
9,63,14
9,63,15
9,63,16
9,63,17
9,63,18
9,63,19
9,63,20
9,63,21
9,63,22
9,63,23
9,63,24
9,63,25
9,63,26
9,63,27
9,63,28
9,63,29
9,63,30
9,63,31
9,63,32
9,63,33
9,63,34
9,63,35
9,63,36
9,63,37
9,63,38
9,63,39
9,63,40
9,63,41
9,63,42
9,63,43
9,63,44
9,63,45
9,63,46
9,63,47
9,63,48
9,63,49
9,63,50
9,63,51
9,63,52
9,63,53
9,63,54
9,63,55
9,63,56
9,63,57
9,63,58
9,63,59
9,63,60
9,63,61
9,63,62
9,72,0
9,72,1
9,72,2
9,72,3
9,72,4
9,72,5
9,72,6
9,72,7
9,72,8
9,72,9
9,72,10
9,72,11
9,72,12
9,72,13
9,72,14
9,72,15
9,72,16
9,72,17
9,72,18
9,72,19
9,72,20
9,72,21
9,72,22
9,72,23
9,72,24
9,72,25
9,72,26
9,72,27
9,72,28
9,72,29
9,72,30
9,72,31
9,72,32
9,72,33
9,72,34
9,72,35
9,72,36
9,72,37
9,72,38
9,72,39
9,72,40
9,72,41
9,72,42
9,72,43
9,72,44
9,72,45
9,72,46
9,72,47
9,72,48
9,72,49
9,72,50
9,72,51
9,72,52
9,72,53
9,72,54
9,72,55
9,72,56
9,72,57
9,72,58
9,72,59
9,72,60
9,72,61
9,72,62
9,72,63
9,72,64
9,72,65
9,72,66
9,72,67
9,72,68
9,72,69
9,72,70
9,72,71

Iteration 2
2,2,0
2,2,1
3,3,0
3,3,1
3,3,2
3,6,0
3,6,1
3,6,2
3,6,3
3,6,4
3,6,5
4,4,0
4,4,1
4,4,2
4,4,3
4,8,0
4,8,1
4,8,2
4,8,3
4,8,4
4,8,5
4,8,6
4,8,7
4,12,0
4,12,1
4,12,2
4,12,3
4,12,4
4,12,5
4,12,6
4,12,7
4,12,8
4,12,9
4,12,10
4,12,11
5,5,0
5,5,1
5,5,2
5,5,3
5,5,4
5,10,0
5,10,1
5,10,2
5,10,3
5,10,4
5,10,5
5,10,6
5,10,7
5,10,8
5,10,9
5,15,0
5,15,1
5,15,2
5,15,3
5,15,4
5,15,5
5,15,6
5,15,7
5,15,8
5,15,9
5,15,10
5,15,11
5,15,12
5,15,13
5,15,14
5,20,0
5,20,1
5,20,2
5,20,3
5,20,4
5,20,5
5,20,6
5,20,7
5,20,8
5,20,9
5,20,10
5,20,11
5,20,12
5,20,13
5,20,14
5,20,15
5,20,16
5,20,17
5,20,18
5,20,19
6,6,0
6,6,1
6,6,2
6,6,3
6,6,4
6,6,5
6,12,0
6,12,1
6,12,2
6,12,3
6,12,4
6,12,5
6,12,6
6,12,7
6,12,8
6,12,9
6,12,10
6,12,11
6,18,0
6,18,1
6,18,2
6,18,3
6,18,4
6,18,5
6,18,6
6,18,7
6,18,8
6,18,9
6,18,10
6,18,11
6,18,12
6,18,13
6,18,14
6,18,15
6,18,16
6,18,17
6,24,0
6,24,1
6,24,2
6,24,3
6,24,4
6,24,5
6,24,6
6,24,7
6,24,8
6,24,9
6,24,10
6,24,11
6,24,12
6,24,13
6,24,14
6,24,15
6,24,16
6,24,17
6,24,18
6,24,19
6,24,20
6,24,21
6,24,22
6,24,23
6,30,0
6,30,1
6,30,2
6,30,3
6,30,4
6,30,5
6,30,6
6,30,7
6,30,8
6,30,9
6,30,10
6,30,11
6,30,12
6,30,13
6,30,14
6,30,15
6,30,16
6,30,17
6,30,18
6,30,19
6,30,20
6,30,21
6,30,22
6,30,23
6,30,24
6,30,25
6,30,26
6,30,27
6,30,28
6,30,29
7,7,0
7,7,1
7,7,2
7,7,3
7,7,4
7,7,5
7,7,6
7,14,0
7,14,1
7,14,2
7,14,3
7,14,4
7,14,5
7,14,6
7,14,7
7,14,8
7,14,9
7,14,10
7,14,11
7,14,12
7,14,13
7,21,0
7,21,1
7,21,2
7,21,3
7,21,4
7,21,5
7,21,6
7,21,7
7,21,8
7,21,9
7,21,10
7,21,11
7,21,12
7,21,13
7,21,14
7,21,15
7,21,16
7,21,17
7,21,18
7,21,19
7,21,20
7,28,0
7,28,1
7,28,2
7,28,3
7,28,4
7,28,5
7,28,6
7,28,7
7,28,8
7,28,9
7,28,10
7,28,11
7,28,12
7,28,13
7,28,14
7,28,15
7,28,16
7,28,17
7,28,18
7,28,19
7,28,20
7,28,21
7,28,22
7,28,23
7,28,24
7,28,25
7,28,26
7,28,27
7,35,0
7,35,1
7,35,2
7,35,3
7,35,4
7,35,5
7,35,6
7,35,7
7,35,8
7,35,9
7,35,10
7,35,11
7,35,12
7,35,13
7,35,14
7,35,15
7,35,16
7,35,17
7,35,18
7,35,19
7,35,20
7,35,21
7,35,22
7,35,23
7,35,24
7,35,25
7,35,26
7,35,27
7,35,28
7,35,29
7,35,30
7,35,31
7,35,32
7,35,33
7,35,34
7,42,0
7,42,1
7,42,2
7,42,3
7,42,4
7,42,5
7,42,6
7,42,7
7,42,8
7,42,9
7,42,10
7,42,11
7,42,12
7,42,13
7,42,14
7,42,15
7,42,16
7,42,17
7,42,18
7,42,19
7,42,20
7,42,21
7,42,22
7,42,23
7,42,24
7,42,25
7,42,26
7,42,27
7,42,28
7,42,29
7,42,30
7,42,31
7,42,32
7,42,33
7,42,34
7,42,35
7,42,36
7,42,37
7,42,38
7,42,39
7,42,40
7,42,41
8,8,0
8,8,1
8,8,2
8,8,3
8,8,4
8,8,5
8,8,6
8,8,7
8,16,0
8,16,1
8,16,2
8,16,3
8,16,4
8,16,5
8,16,6
8,16,7
8,16,8
8,16,9
8,16,10
8,16,11
8,16,12
8,16,13
8,16,14
8,16,15
8,24,0
8,24,1
8,24,2
8,24,3
8,24,4
8,24,5
8,24,6
8,24,7
8,24,8
8,24,9
8,24,10
8,24,11
8,24,12
8,24,13
8,24,14
8,24,15
8,24,16
8,24,17
8,24,18
8,24,19
8,24,20
8,24,21
8,24,22
8,24,23
8,32,0
8,32,1
8,32,2
8,32,3
8,32,4
8,32,5
8,32,6
8,32,7
8,32,8
8,32,9
8,32,10
8,32,11
8,32,12
8,32,13
8,32,14
8,32,15
8,32,16
8,32,17
8,32,18
8,32,19
8,32,20
8,32,21
8,32,22
8,32,23
8,32,24
8,32,25
8,32,26
8,32,27
8,32,28
8,32,29
8,32,30
8,32,31
8,40,0
8,40,1
8,40,2
8,40,3
8,40,4
8,40,5
8,40,6
8,40,7
8,40,8
8,40,9
8,40,10
8,40,11
8,40,12
8,40,13
8,40,14
8,40,15
8,40,16
8,40,17
8,40,18
8,40,19
8,40,20
8,40,21
8,40,22
8,40,23
8,40,24
8,40,25
8,40,26
8,40,27
8,40,28
8,40,29
8,40,30
8,40,31
8,40,32
8,40,33
8,40,34
8,40,35
8,40,36
8,40,37
8,40,38
8,40,39
8,48,0
8,48,1
8,48,2
8,48,3
8,48,4
8,48,5
8,48,6
8,48,7
8,48,8
8,48,9
8,48,10
8,48,11
8,48,12
8,48,13
8,48,14
8,48,15
8,48,16
8,48,17
8,48,18
8,48,19
8,48,20
8,48,21
8,48,22
8,48,23
8,48,24
8,48,25
8,48,26
8,48,27
8,48,28
8,48,29
8,48,30
8,48,31
8,48,32
8,48,33
8,48,34
8,48,35
8,48,36
8,48,37
8,48,38
8,48,39
8,48,40
8,48,41
8,48,42
8,48,43
8,48,44
8,48,45
8,48,46
8,48,47
8,56,0
8,56,1
8,56,2
8,56,3
8,56,4
8,56,5
8,56,6
8,56,7
8,56,8
8,56,9
8,56,10
8,56,11
8,56,12
8,56,13
8,56,14
8,56,15
8,56,16
8,56,17
8,56,18
8,56,19
8,56,20
8,56,21
8,56,22
8,56,23
8,56,24
8,56,25
8,56,26
8,56,27
8,56,28
8,56,29
8,56,30
8,56,31
8,56,32
8,56,33
8,56,34
8,56,35
8,56,36
8,56,37
8,56,38
8,56,39
8,56,40
8,56,41
8,56,42
8,56,43
8,56,44
8,56,45
8,56,46
8,56,47
8,56,48
8,56,49
8,56,50
8,56,51
8,56,52
8,56,53
8,56,54
8,56,55
9,9,0
9,9,1
9,9,2
9,9,3
9,9,4
9,9,5
9,9,6
9,9,7
9,9,8
9,18,0
9,18,1
9,18,2
9,18,3
9,18,4
9,18,5
9,18,6
9,18,7
9,18,8
9,18,9
9,18,10
9,18,11
9,18,12
9,18,13
9,18,14
9,18,15
9,18,16
9,18,17
9,27,0
9,27,1
9,27,2
9,27,3
9,27,4
9,27,5
9,27,6
9,27,7
9,27,8
9,27,9
9,27,10
9,27,11
9,27,12
9,27,13
9,27,14
9,27,15
9,27,16
9,27,17
9,27,18
9,27,19
9,27,20
9,27,21
9,27,22
9,27,23
9,27,24
9,27,25
9,27,26
9,36,0
9,36,1
9,36,2
9,36,3
9,36,4
9,36,5
9,36,6
9,36,7
9,36,8
9,36,9
9,36,10
9,36,11
9,36,12
9,36,13
9,36,14
9,36,15
9,36,16
9,36,17
9,36,18
9,36,19
9,36,20
9,36,21
9,36,22
9,36,23
9,36,24
9,36,25
9,36,26
9,36,27
9,36,28
9,36,29
9,36,30
9,36,31
9,36,32
9,36,33
9,36,34
9,36,35
9,45,0
9,45,1
9,45,2
9,45,3
9,45,4
9,45,5
9,45,6
9,45,7
9,45,8
9,45,9
9,45,10
9,45,11
9,45,12
9,45,13
9,45,14
9,45,15
9,45,16
9,45,17
9,45,18
9,45,19
9,45,20
9,45,21
9,45,22
9,45,23
9,45,24
9,45,25
9,45,26
9,45,27
9,45,28
9,45,29
9,45,30
9,45,31
9,45,32
9,45,33
9,45,34
9,45,35
9,45,36
9,45,37
9,45,38
9,45,39
9,45,40
9,45,41
9,45,42
9,45,43
9,45,44
9,54,0
9,54,1
9,54,2
9,54,3
9,54,4
9,54,5
9,54,6
9,54,7
9,54,8
9,54,9
9,54,10
9,54,11
9,54,12
9,54,13
9,54,14
9,54,15
9,54,16
9,54,17
9,54,18
9,54,19
9,54,20
9,54,21
9,54,22
9,54,23
9,54,24
9,54,25
9,54,26
9,54,27
9,54,28
9,54,29
9,54,30
9,54,31
9,54,32
9,54,33
9,54,34
9,54,35
9,54,36
9,54,37
9,54,38
9,54,39
9,54,40
9,54,41
9,54,42
9,54,43
9,54,44
9,54,45
9,54,46
9,54,47
9,54,48
9,54,49
9,54,50
9,54,51
9,54,52
9,54,53
9,63,0
9,63,1
9,63,2
9,63,3
9,63,4
9,63,5
9,63,6
9,63,7
9,63,8
9,63,9
9,63,10
9,63,11
9,63,12
9,63,13
9,63,14
9,63,15
9,63,16
9,63,17
9,63,18
9,63,19
9,63,20
9,63,21
9,63,22
9,63,23
9,63,24
9,63,25
9,63,26
9,63,27
9,63,28
9,63,29
9,63,30
9,63,31
9,63,32
9,63,33
9,63,34
9,63,35
9,63,36
9,63,37
9,63,38
9,63,39
9,63,40
9,63,41
9,63,42
9,63,43
9,63,44
9,63,45
9,63,46
9,63,47
9,63,48
9,63,49
9,63,50
9,63,51
9,63,52
9,63,53
9,63,54
9,63,55
9,63,56
9,63,57
9,63,58
9,63,59
9,63,60
9,63,61
9,63,62
9,72,0
9,72,1
9,72,2
9,72,3
9,72,4
9,72,5
9,72,6
9,72,7
9,72,8
9,72,9
9,72,10
9,72,11
9,72,12
9,72,13
9,72,14
9,72,15
9,72,16
9,72,17
9,72,18
9,72,19
9,72,20
9,72,21
9,72,22
9,72,23
9,72,24
9,72,25
9,72,26
9,72,27
9,72,28
9,72,29
9,72,30
9,72,31
9,72,32
9,72,33
9,72,34
9,72,35
9,72,36
9,72,37
9,72,38
9,72,39
9,72,40
9,72,41
9,72,42
9,72,43
9,72,44
9,72,45
9,72,46
9,72,47
9,72,48
9,72,49
9,72,50
9,72,51
9,72,52
9,72,53
9,72,54
9,72,55
9,72,56
9,72,57
9,72,58
9,72,59
9,72,60
9,72,61
9,72,62
9,72,63
9,72,64
9,72,65
9,72,66
9,72,67
9,72,68
9,72,69
9,72,70
9,72,71
